,id,key,title,excerpt,matched_title,description,thumbnail
109,34240222,Computational_astrophysics,Computational astrophysics,Computational astrophysics refers to the methods and computing tools developed and used in astrophysics research. Like computational chemistry or computational,,Methods and computing tools developed and used in astrophysics research,
110,27555250,Institute_for_Astronomy_and_Astrophysics,Institute for Astronomy and Astrophysics,The Institute for Astronomy and Astrophysics (IAA) in Brussels is a part of the physics department of the Université Libre de Bruxelles. It is an international,,,
111,55233,High-energy_astronomy,High-energy astronomy,The physical study of these phenomena is referred to as high-energy astrophysics. Astronomical objects commonly studied in this field may include black,,,
112,28761104,Astronomy_and_Astrophysics_Decadal_Survey,Astronomy and Astrophysics Decadal Survey,The Astronomy and Astrophysics Decadal Survey is a review of astronomy and astrophysics literature produced approximately every ten years by the National,,Review of astronomy literature produced every ten years,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 133, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/c/cf/The_Galactic_Centre_and_Bulge_above_the_ESO_3.6-metre_telescope.jpg/200px-The_Galactic_Centre_and_Bulge_above_the_ESO_3.6-metre_telescope.jpg'}"
113,1080219,Inter-University_Centre_for_Astronomy_and_Astrophysics,Inter-University Centre for Astronomy and Astrophysics,The Inter-University Centre for Astronomy and Astrophysics (IUCAA) is an autonomous institution set up by the University Grants Commission of India to,,,"{'mimetype': 'image/svg+xml', 'size': 12686, 'width': 199, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/51/IUCAA_logo.svg/199px-IUCAA_logo.svg.png'}"
114,217873,Chandra_X-ray_Observatory,Chandra X-ray Observatory,"Chandra X-ray Observatory (CXO), previously known as the Advanced X-ray Astrophysics Facility (AXAF), is a Flagship-class space telescope launched aboard",,NASA space telescope specializing in x-ray detection; launched in 1999,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 121, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Chandra_artist_illustration.jpg/200px-Chandra_artist_illustration.jpg'}"
115,7035802,Astroparticle_physics,Astroparticle physics,"particle astrophysics, is a branch of particle physics that studies elementary particles of astronomical origin and their relation to astrophysics and cosmology",,Branch of particle physics,
116,3648390,List_of_astronomy_journals,List of astronomy journals,"This is a list of scientific journals publishing articles in astronomy, astrophysics, and space sciences. Contents A B C D E F G H I J K L M N O P Q R S T",,,
117,5470137,Nuclear_astrophysics,Nuclear astrophysics,"Nuclear astrophysics is an interdisciplinary part of both nuclear physics and astrophysics, involving close collaboration among researchers in various",,,"{'mimetype': 'image/svg+xml', 'size': 14488, 'width': 200, 'height': 127, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/4b/NuclearReaction.svg/200px-NuclearReaction.svg.png'}"
118,54060545,Astrophysics_for_People_in_a_Hurry,Astrophysics for People in a Hurry,"Astrophysics for People in a Hurry is a 2017 popular science book by Neil deGrasse Tyson, centering around a number of basic questions about the universe",,2017 book by Neil deGrasse Tyson,"{'mimetype': 'image/jpeg', 'size': None, 'width': 123, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/d/d9/Astrophysics_for_People_in_a_Hurry.jpg/123px-Astrophysics_for_People_in_a_Hurry.jpg'}"
119,69258634,Pioneers_Program,Pioneers Program,The Pioneers or Astrophysics Pioneers Program is a NASA program started in 2020 intended to use small-size hardware. The missions are expected to include,,NASA spaceflight program,
120,44063,Extragalactic_astronomy,Extragalactic astronomy,"cosmology ""Extragalactic Astronomy"". as.arizona.edu. Retrieved 2020-04-18. ""Astrophysics and General Relativity | Physics and Astronomy"". physics.missouri.edu",,Study of astronomical objects outside the Milky Way Galaxy,"{'mimetype': 'image/jpeg', 'size': None, 'width': 195, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Hubble_deep_field.jpg/195px-Hubble_deep_field.jpg'}"
121,1529187,INTEGRAL,INTEGRAL,The INTErnational Gamma-Ray Astrophysics Laboratory (INTEGRAL) is a space telescope for observing gamma rays of energies up to 8 MeV. It was launched by,,European space telescope for observing gamma rays,"{'mimetype': 'image/png', 'size': 17839, 'width': 200, 'height': 100, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/1/10/INTEGRAL_insignia.png'}"
122,7437933,Space_&_Upper_Atmosphere_Research_Commission,Space & Upper Atmosphere Research Commission,in research in observational astronomy and astrophysics. The Institute of Space and Planetary Astrophysics (ISPA) of the Karachi University conducts key,,National space agency of Pakistan,"{'mimetype': 'image/png', 'size': None, 'width': 189, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/d/da/SUPARCO_Pakistan_Logo.png/189px-SUPARCO_Pakistan_Logo.png'}"
123,1505128,Harvard–Smithsonian_Center_for_Astrophysics,Harvard–Smithsonian Center for Astrophysics,"Center for Astrophysics | Harvard & Smithsonian (CfA), alternatively called the Harvard–Smithsonian Center for Astrophysics, is an astrophysics research",,"Astronomical observatory in Massachusetts, US","{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 150, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/a/af/Center_for_Astrophysics_at_Harvard.jpg/200px-Center_for_Astrophysics_at_Harvard.jpg'}"
124,5235648,Frost_line_(astrophysics),Frost line (astrophysics),1093/mnras/staa1309. Wikiquote has quotations related to Frost line (astrophysics). The thermal structure and the location of the snow line in the protosolar,,Distance from a young star where ice forms,
125,1020537,Bow_shock,Bow shock,"In astrophysics, a bow shock occurs when the magnetosphere of an astrophysical object interacts with the nearby flowing ambient plasma such as the solar",,Boundary between a magnetosphere and an ambient magnetized medium,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 167, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/1/1f/52706main_hstorion_lg.jpg/200px-52706main_hstorion_lg.jpg'}"
126,26808,Star,Star,"sample"". Astronomy & Astrophysics. 248 (2): 485–524. Bibcode:1991A&A...248..485D. T. Padmanabhan (2000). Theoretical Astrophysics: Volume 2, Stars and",,Large self-illuminated object in space,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/8/83/The_Sun_in_white_light.jpg/200px-The_Sun_in_white_light.jpg'}"
127,47995555,Research_in_Astronomy_and_Astrophysics,Research in Astronomy and Astrophysics,Research in Astronomy and Astrophysics is a monthly peer-reviewed scientific journal covering all branches of astronomy and astrophysics. It was established,,Academic journal,
128,2254029,Astrophysical_plasma,Astrophysical plasma,plasma is plasma outside of the Solar System. It is studied as part of astrophysics and is commonly observed in space. The accepted view of scientists is,,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 137, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/a/a8/VST_images_the_Lagoon_Nebula.jpg/200px-VST_images_the_Lagoon_Nebula.jpg'}"
129,486527,Astrophysics_Data_System,Astrophysics Data System,The SAO/NASA Astrophysics Data System (ADS) is an online database of over 16 million astronomy and physics papers from both peer reviewed and non-peer,,Digital Library portal operated by the Smithsonian,
130,1959573,JILA,JILA,"JILA, formerly known as the Joint Institute for Laboratory Astrophysics, is a physical science research institute in the United States. JILA is located",,,"{'mimetype': 'image/jpeg', 'size': None, 'width': 150, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/b/b0/JILA.jpg/150px-JILA.jpg'}"
131,4116,Big_Bang,Big Bang,"Ned Wright's Cosmology Tutorial. Los Angeles: Division of Astronomy & Astrophysics, University of California, Los Angeles. Archived from the original on",,Description of how the universe expands,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 132, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/6/6f/CMB_Timeline300_no_WMAP.jpg/200px-CMB_Timeline300_no_WMAP.jpg'}"
132,801330,Gaia_(spacecraft),Gaia (spacecraft),originally derived as an acronym for Global Astrometric Interferometer for Astrophysics. This reflected the optical technique of interferometry that was originally,,European optical space observatory for astrometry,"{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 156, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/0/01/Gaia_spacecraft.jpg/200px-Gaia_spacecraft.jpg'}"
133,58436403,Accessory_to_War,Accessory to War,Accessory to War: The Unspoken Alliance Between Astrophysics and the Military is the fifteenth book by American astrophysicist and science communicator,,2018 science book by Neil deGrasse Tyson and Avis Lang,"{'mimetype': 'image/jpeg', 'size': None, 'width': 131, 'height': 200, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/en/thumb/f/f4/Accessory_to_War.jpg/131px-Accessory_to_War.jpg'}"
134,12499955,Jodrell_Bank_Centre_for_Astrophysics,Jodrell Bank Centre for Astrophysics,"The Jodrell Bank Centre for Astrophysics at the University of Manchester, is among the largest astrophysics groups in the UK. It includes the Jodrell",,"Astrophysics centre at the University of Manchester, England","{'mimetype': 'image/jpeg', 'size': None, 'width': 200, 'height': 132, 'duration': None, 'url': '//upload.wikimedia.org/wikipedia/commons/thumb/4/40/Lovell_Telescope.jpg/200px-Lovell_Telescope.jpg'}"
